molecule_chembl_id,drug_name,approval_year,target_chembl_id,uniprot_id
CHEMBL3301582,POLATUZUMAB VEDOTIN,2019,CHEMBL2095182,B3KM76
CHEMBL3301582,POLATUZUMAB VEDOTIN,2019,CHEMBL2095182,Q9HA42
CHEMBL3301582,POLATUZUMAB VEDOTIN,2019,CHEMBL2095182,Q9BUF5
CHEMBL4297229,PRABOTULINUMTOXIN A,2019,CHEMBL2364159,B2RAU4
CHEMBL4297229,PRABOTULINUMTOXIN A,2019,CHEMBL2364159,D3DW16
CHEMBL4297229,PRABOTULINUMTOXIN A,2019,CHEMBL2364159,D3DW17
CHEMBL4297229,PRABOTULINUMTOXIN A,2019,CHEMBL2364159,P13795
CHEMBL4297229,PRABOTULINUMTOXIN A,2019,CHEMBL2364159,P36974
CHEMBL4297229,PRABOTULINUMTOXIN A,2019,CHEMBL2364159,P60880
CHEMBL4297229,PRABOTULINUMTOXIN A,2019,CHEMBL2364159,P70557
CHEMBL4297229,PRABOTULINUMTOXIN A,2019,CHEMBL2364159,P70558
CHEMBL4297229,PRABOTULINUMTOXIN A,2019,CHEMBL2364159,Q53EM2
CHEMBL4297229,PRABOTULINUMTOXIN A,2019,CHEMBL2364159,Q5U0B5
CHEMBL4297229,PRABOTULINUMTOXIN A,2019,CHEMBL2364159,Q8IXK3
CHEMBL4297229,PRABOTULINUMTOXIN A,2019,CHEMBL2364159,Q96FM2
CHEMBL4297229,PRABOTULINUMTOXIN A,2019,CHEMBL2364159,Q9BR45
CHEMBL3301605,RELEBACTAM,2019,CHEMBL5094,O07941
CHEMBL3301605,RELEBACTAM,2019,CHEMBL5094,P0AD64
CHEMBL3301605,RELEBACTAM,2019,CHEMBL5094,P14557
CHEMBL3301605,RELEBACTAM,2019,CHEMBL5094,P23982
CHEMBL3301605,RELEBACTAM,2019,CHEMBL2364670,P00810
CHEMBL3301605,RELEBACTAM,2019,CHEMBL2364670,P62593
CHEMBL3301605,RELEBACTAM,2019,CHEMBL2364670,Q47313
CHEMBL3301605,RELEBACTAM,2019,CHEMBL5031,P24735
CHEMBL3301605,RELEBACTAM,2019,CHEMBL2725,P05364
CHEMBL3301605,RELEBACTAM,2019,CHEMBL3562180,Q848S6
CHEMBL3301605,RELEBACTAM,2019,CHEMBL6131,Q9EXV5
CHEMBL1800159,RELUGOLIX,2019,CHEMBL1855,O75793
CHEMBL1800159,RELUGOLIX,2019,CHEMBL1855,P30968
CHEMBL1800159,RELUGOLIX,2019,CHEMBL1855,Q14D13
CHEMBL1800159,RELUGOLIX,2019,CHEMBL1855,Q92644
CHEMBL3990029,RISANKIZUMAB,2019,CHEMBL2364154,P29460
CHEMBL3990029,RISANKIZUMAB,2019,CHEMBL2364154,Q6NZ80
CHEMBL3990029,RISANKIZUMAB,2019,CHEMBL2364154,Q6NZ82
CHEMBL3990029,RISANKIZUMAB,2019,CHEMBL2364154,Q9H2A5
CHEMBL3990029,RISANKIZUMAB,2019,CHEMBL2364154,Q9NPF7
CHEMBL2107874,ROMOSOZUMAB,2019,CHEMBL3580487,Q495N9
CHEMBL2107874,ROMOSOZUMAB,2019,CHEMBL3580487,Q9BQB4
CHEMBL4297819,ROPEGINTERFERON ALFA-2B,2019,CHEMBL2364170,B2R6L9
CHEMBL4297819,ROPEGINTERFERON ALFA-2B,2019,CHEMBL2364170,B4DNT3
CHEMBL4297819,ROPEGINTERFERON ALFA-2B,2019,CHEMBL2364170,D3DSF0
CHEMBL4297819,ROPEGINTERFERON ALFA-2B,2019,CHEMBL2364170,P17181
CHEMBL4297819,ROPEGINTERFERON ALFA-2B,2019,CHEMBL2364170,Q53GW9
CHEMBL4297819,ROPEGINTERFERON ALFA-2B,2019,CHEMBL2364170,Q53H11
CHEMBL4297819,ROPEGINTERFERON ALFA-2B,2019,CHEMBL2364170,Q6PKD7
CHEMBL4297819,ROPEGINTERFERON ALFA-2B,2019,CHEMBL2364170,Q7M4L2
CHEMBL4297819,ROPEGINTERFERON ALFA-2B,2019,CHEMBL2364170,Q8WTZ2
CHEMBL4297819,ROPEGINTERFERON ALFA-2B,2019,CHEMBL2364170,A8KAJ4
CHEMBL4297819,ROPEGINTERFERON ALFA-2B,2019,CHEMBL2364170,D3DSE8
CHEMBL4297819,ROPEGINTERFERON ALFA-2B,2019,CHEMBL2364170,D3DSE9
CHEMBL4297819,ROPEGINTERFERON ALFA-2B,2019,CHEMBL2364170,P48551
CHEMBL4297819,ROPEGINTERFERON ALFA-2B,2019,CHEMBL2364170,Q15467
CHEMBL4297819,ROPEGINTERFERON ALFA-2B,2019,CHEMBL2364170,Q6FHD7
CHEMBL3545185,SELINEXOR,2019,CHEMBL5661,A6NL14
CHEMBL3545185,SELINEXOR,2019,CHEMBL5661,A8K1K5
CHEMBL3545185,SELINEXOR,2019,CHEMBL5661,D6W5E2
CHEMBL3545185,SELINEXOR,2019,CHEMBL5661,O14980
CHEMBL3545185,SELINEXOR,2019,CHEMBL5661,Q63HP8
CHEMBL3545185,SELINEXOR,2019,CHEMBL5661,Q68CP3
CHEMBL3545185,SELINEXOR,2019,CHEMBL5661,Q99433
CHEMBL2336071,SIPONIMOD,2019,CHEMBL4333,D3DT66
CHEMBL2336071,SIPONIMOD,2019,CHEMBL4333,P21453
CHEMBL2336071,SIPONIMOD,2019,CHEMBL4333,Q9BYY4
CHEMBL2336071,SIPONIMOD,2019,CHEMBL4333,Q9NYN8
CHEMBL4298150,SIPONIMOD FUMARIC ACID,2019,CHEMBL4333,D3DT66
CHEMBL4298150,SIPONIMOD FUMARIC ACID,2019,CHEMBL4333,P21453
CHEMBL4298150,SIPONIMOD FUMARIC ACID,2019,CHEMBL4333,Q9BYY4
CHEMBL4298150,SIPONIMOD FUMARIC ACID,2019,CHEMBL4333,Q9NYN8
CHEMBL3039507,SOTAGLIFLOZIN,2019,CHEMBL4979,B2R7E2
CHEMBL3039507,SOTAGLIFLOZIN,2019,CHEMBL4979,B7Z4Q9
CHEMBL3039507,SOTAGLIFLOZIN,2019,CHEMBL4979,B7ZA69
CHEMBL3039507,SOTAGLIFLOZIN,2019,CHEMBL4979,P13866
CHEMBL3039507,SOTAGLIFLOZIN,2019,CHEMBL3884,A2RRD2
CHEMBL3039507,SOTAGLIFLOZIN,2019,CHEMBL3884,P31639
CHEMBL3301627,TENAPANOR HYDROCHLORIDE,2019,CHEMBL3273,B7ZKR2
CHEMBL3301627,TENAPANOR HYDROCHLORIDE,2019,CHEMBL3273,E9PF67
CHEMBL3301627,TENAPANOR HYDROCHLORIDE,2019,CHEMBL3273,P48764
CHEMBL3301627,TENAPANOR HYDROCHLORIDE,2019,CHEMBL3273,Q3MIW3
CHEMBL4297844,TRASTUZUMAB DERUXTECAN,2019,CHEMBL1824,B2RZG3
CHEMBL4297844,TRASTUZUMAB DERUXTECAN,2019,CHEMBL1824,B4DHN3
CHEMBL4297844,TRASTUZUMAB DERUXTECAN,2019,CHEMBL1824,Q14256
CHEMBL4297844,TRASTUZUMAB DERUXTECAN,2019,CHEMBL1824,Q6LDV1
CHEMBL4297844,TRASTUZUMAB DERUXTECAN,2019,CHEMBL1824,Q9UMK4
CHEMBL4297844,TRASTUZUMAB DERUXTECAN,2019,CHEMBL1824,X5D2V5
CHEMBL4297844,TRASTUZUMAB DERUXTECAN,2019,CHEMBL1824,P04626
CHEMBL4297844,TRASTUZUMAB DERUXTECAN,2019,CHEMBL1781,A8KA78
CHEMBL4297844,TRASTUZUMAB DERUXTECAN,2019,CHEMBL1781,E1P5W3
CHEMBL4297844,TRASTUZUMAB DERUXTECAN,2019,CHEMBL1781,O43256
CHEMBL4297844,TRASTUZUMAB DERUXTECAN,2019,CHEMBL1781,P11387
CHEMBL4297844,TRASTUZUMAB DERUXTECAN,2019,CHEMBL1781,Q12855
CHEMBL4297844,TRASTUZUMAB DERUXTECAN,2019,CHEMBL1781,Q12856
CHEMBL4297844,TRASTUZUMAB DERUXTECAN,2019,CHEMBL1781,Q15610
CHEMBL4297844,TRASTUZUMAB DERUXTECAN,2019,CHEMBL1781,Q5TFY3
CHEMBL4297844,TRASTUZUMAB DERUXTECAN,2019,CHEMBL1781,Q9UJN0
CHEMBL3707313,TRIFAROTENE,2019,CHEMBL2003,B7Z492
CHEMBL3707313,TRIFAROTENE,2019,CHEMBL2003,B7Z4F1
CHEMBL3707313,TRIFAROTENE,2019,CHEMBL2003,B7ZAE4
CHEMBL3707313,TRIFAROTENE,2019,CHEMBL2003,J3KNP6
CHEMBL3707313,TRIFAROTENE,2019,CHEMBL2003,P13631
CHEMBL3707313,TRIFAROTENE,2019,CHEMBL2003,P22932
CHEMBL3707313,TRIFAROTENE,2019,CHEMBL2003,Q15281
CHEMBL3707313,TRIFAROTENE,2019,CHEMBL2003,Q52LZ8
CHEMBL3707313,TRIFAROTENE,2019,CHEMBL2003,Q9BYX8
CHEMBL3707313,TRIFAROTENE,2019,CHEMBL2003,Q9H1I3
CHEMBL3707313,TRIFAROTENE,2019,CHEMBL2003,Q9UJ38
CHEMBL5315071,TUROCTOCOG ALFA PEGOL,2019,CHEMBL3143,P00451
CHEMBL5315071,TUROCTOCOG ALFA PEGOL,2019,CHEMBL3143,Q14286
CHEMBL5315071,TUROCTOCOG ALFA PEGOL,2019,CHEMBL3143,Q5HY69
CHEMBL2364638,UBROGEPANT,2019,CHEMBL3798,A8K6G5
CHEMBL2364638,UBROGEPANT,2019,CHEMBL3798,A8KAD3
CHEMBL2364638,UBROGEPANT,2019,CHEMBL3798,Q16602
CHEMBL2364638,UBROGEPANT,2019,CHEMBL3798,Q53S02
CHEMBL2364638,UBROGEPANT,2019,CHEMBL3798,Q53TS5
CHEMBL5315119,UPADACITINIB HEMIHYDRATE,2019,CHEMBL3553,P29597
CHEMBL5315119,UPADACITINIB HEMIHYDRATE,2019,CHEMBL3553,Q6QB10
CHEMBL5315119,UPADACITINIB HEMIHYDRATE,2019,CHEMBL3553,Q96CH0
CHEMBL5315119,UPADACITINIB HEMIHYDRATE,2019,CHEMBL2148,P52333
CHEMBL5315119,UPADACITINIB HEMIHYDRATE,2019,CHEMBL2148,Q13259
CHEMBL5315119,UPADACITINIB HEMIHYDRATE,2019,CHEMBL2148,Q13260
CHEMBL5315119,UPADACITINIB HEMIHYDRATE,2019,CHEMBL2148,Q13611
CHEMBL5315119,UPADACITINIB HEMIHYDRATE,2019,CHEMBL2148,Q8N1E8
CHEMBL5315119,UPADACITINIB HEMIHYDRATE,2019,CHEMBL2148,Q99699
CHEMBL5315119,UPADACITINIB HEMIHYDRATE,2019,CHEMBL2148,Q9Y6S2
CHEMBL5315119,UPADACITINIB HEMIHYDRATE,2019,CHEMBL2971,O75297
CHEMBL5315119,UPADACITINIB HEMIHYDRATE,2019,CHEMBL2971,O14636
CHEMBL5315119,UPADACITINIB HEMIHYDRATE,2019,CHEMBL2971,O60674
CHEMBL5315119,UPADACITINIB HEMIHYDRATE,2019,CHEMBL2835,P23458
CHEMBL5315119,UPADACITINIB HEMIHYDRATE,2019,CHEMBL2835,Q59GQ2
CHEMBL5315119,UPADACITINIB HEMIHYDRATE,2019,CHEMBL2835,Q9UD26
CHEMBL4101807,VOXELOTOR,2019,CHEMBL2095168,P01922
CHEMBL4101807,VOXELOTOR,2019,CHEMBL2095168,Q1HDT5
CHEMBL4101807,VOXELOTOR,2019,CHEMBL2095168,Q3MIF5
CHEMBL4101807,VOXELOTOR,2019,CHEMBL2095168,Q53F97
CHEMBL4101807,VOXELOTOR,2019,CHEMBL2095168,Q96KF1
CHEMBL4101807,VOXELOTOR,2019,CHEMBL2095168,Q9NYR7
CHEMBL4101807,VOXELOTOR,2019,CHEMBL2095168,Q9UCM0
CHEMBL4101807,VOXELOTOR,2019,CHEMBL2095168,P69905
CHEMBL4101807,VOXELOTOR,2019,CHEMBL2095168,A4GX73
CHEMBL4101807,VOXELOTOR,2019,CHEMBL2095168,B2ZUE0
CHEMBL4101807,VOXELOTOR,2019,CHEMBL2095168,P02023
CHEMBL4101807,VOXELOTOR,2019,CHEMBL2095168,Q13852
CHEMBL4101807,VOXELOTOR,2019,CHEMBL2095168,Q14481
CHEMBL4101807,VOXELOTOR,2019,CHEMBL2095168,Q14510
CHEMBL4101807,VOXELOTOR,2019,CHEMBL2095168,Q45KT0
CHEMBL4101807,VOXELOTOR,2019,CHEMBL2095168,Q549N7
CHEMBL4101807,VOXELOTOR,2019,CHEMBL2095168,Q6FI08
CHEMBL4101807,VOXELOTOR,2019,CHEMBL2095168,Q6R7N2
CHEMBL4101807,VOXELOTOR,2019,CHEMBL2095168,Q8IZI1
CHEMBL4101807,VOXELOTOR,2019,CHEMBL2095168,Q9BX96
CHEMBL4101807,VOXELOTOR,2019,CHEMBL2095168,Q9UCD6
CHEMBL4101807,VOXELOTOR,2019,CHEMBL2095168,Q9UCP8
CHEMBL4101807,VOXELOTOR,2019,CHEMBL2095168,Q9UCP9
CHEMBL4101807,VOXELOTOR,2019,CHEMBL2095168,P68871
CHEMBL5315117,ZANAMIVIR HYDRATE,2019,CHEMBL4295840,Q3S340
CHEMBL5315117,ZANAMIVIR HYDRATE,2019,CHEMBL6135,B4URF0
CHEMBL3936761,ZANUBRUTINIB,2019,CHEMBL5251,B2RAW1
CHEMBL3936761,ZANUBRUTINIB,2019,CHEMBL5251,Q32ML5
CHEMBL3936761,ZANUBRUTINIB,2019,CHEMBL5251,Q06187
CHEMBL4594388,ANSUVIMAB,2020,CHEMBL4105829,Q05320
CHEMBL4594388,ANSUVIMAB,2020,CHEMBL4105829,Q66818
CHEMBL4594388,ANSUVIMAB,2020,CHEMBL4105829,Q77LU5
CHEMBL4594388,ANSUVIMAB,2020,CHEMBL4105829,Q8B9S1
CHEMBL4594388,ANSUVIMAB,2020,CHEMBL4105829,Q8JS62
CHEMBL4298183,ATOLTIVIMAB,2020,CHEMBL4105829,Q05320
CHEMBL4298183,ATOLTIVIMAB,2020,CHEMBL4105829,Q66818
CHEMBL4298183,ATOLTIVIMAB,2020,CHEMBL4105829,Q77LU5
CHEMBL4298183,ATOLTIVIMAB,2020,CHEMBL4105829,Q8B9S1
CHEMBL4298183,ATOLTIVIMAB,2020,CHEMBL4105829,Q8JS62
CHEMBL4204794,AVAPRITINIB,2020,CHEMBL1936,B5A956
CHEMBL4204794,AVAPRITINIB,2020,CHEMBL1936,D5LXN2
CHEMBL4204794,AVAPRITINIB,2020,CHEMBL1936,D5M931
CHEMBL4204794,AVAPRITINIB,2020,CHEMBL1936,F5H8F8
CHEMBL4204794,AVAPRITINIB,2020,CHEMBL1936,Q6IQ28
CHEMBL4204794,AVAPRITINIB,2020,CHEMBL1936,Q99662
CHEMBL4204794,AVAPRITINIB,2020,CHEMBL1936,Q9UM99
CHEMBL4204794,AVAPRITINIB,2020,CHEMBL1936,P10721
CHEMBL4204794,AVAPRITINIB,2020,CHEMBL2007,B2RE69
CHEMBL4204794,AVAPRITINIB,2020,CHEMBL2007,E9PBH0
CHEMBL4204794,AVAPRITINIB,2020,CHEMBL2007,P16234
CHEMBL4204794,AVAPRITINIB,2020,CHEMBL2007,Q6P4H5
CHEMBL4204794,AVAPRITINIB,2020,CHEMBL2007,Q96KZ7
CHEMBL4204794,AVAPRITINIB,2020,CHEMBL2007,Q9UD28
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL4523587,Q02223
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL4523587,Q2TQ40
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,A2BFA2
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,P05217
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,P68371
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,Q9H4B7
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,A6NJQ0
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,Q13748
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,Q5W099
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,Q6PEY3
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,Q96F18
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,P0DPH7
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,A8MUB1
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,B3KNQ6
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,P05215
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,P68366
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,A8K854
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,Q9BTZ0
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,Q9BW10
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,Q13509
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,A8K0B8
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,G3V1U9
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,P04687
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,P05209
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,Q71U36
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,B3KQP4
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,Q969E5
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,P04350
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,Q5SQX9
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,Q8WZ78
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,Q3ZCM7
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,P05218
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,Q8WUC1
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,Q9CY33
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,P07437
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,P04687
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,P05209
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,Q27I68
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,Q8WU19
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,P68363
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,Q9BQE3
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,Q6PEY2
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,Q6FGZ8
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,Q8IWR2
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,Q13885
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,A8K068
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,Q9BVA1
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,B3KM76
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,Q9HA42
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020,CHEMBL2095182,Q9BUF5
CHEMBL3545313,BEMPEDOIC ACID,2020,CHEMBL3720,B4DIM0
CHEMBL3545313,BEMPEDOIC ACID,2020,CHEMBL3720,B4E3P0
CHEMBL3545313,BEMPEDOIC ACID,2020,CHEMBL3720,P53396
CHEMBL3545313,BEMPEDOIC ACID,2020,CHEMBL3720,Q13037
CHEMBL3545313,BEMPEDOIC ACID,2020,CHEMBL3720,Q9BRL0
CHEMBL4594272,BEROTRALSTAT HYDROCHLORIDE,2020,CHEMBL2000,A6NH96
CHEMBL4594272,BEROTRALSTAT HYDROCHLORIDE,2020,CHEMBL2000,B2R8H9
CHEMBL4594272,BEROTRALSTAT HYDROCHLORIDE,2020,CHEMBL2000,P03952
CHEMBL4594272,BEROTRALSTAT HYDROCHLORIDE,2020,CHEMBL2000,Q17RE8
CHEMBL4594272,BEROTRALSTAT HYDROCHLORIDE,2020,CHEMBL2000,Q17RE9
CHEMBL4594272,BEROTRALSTAT HYDROCHLORIDE,2020,CHEMBL2000,Q4W5C3
CHEMBL4594618,BREXUCABTAGENE AUTOLEUCEL,2020,CHEMBL3390821,A0N0P9
CHEMBL4594618,BREXUCABTAGENE AUTOLEUCEL,2020,CHEMBL3390821,F5H635
CHEMBL4594618,BREXUCABTAGENE AUTOLEUCEL,2020,CHEMBL3390821,P15391
CHEMBL4594618,BREXUCABTAGENE AUTOLEUCEL,2020,CHEMBL3390821,Q96S68
CHEMBL4594618,BREXUCABTAGENE AUTOLEUCEL,2020,CHEMBL3390821,Q9BRD6
CHEMBL5315080,BULEVIRTIDE ACETATE,2020,CHEMBL5287,B9EGB6
CHEMBL5315080,BULEVIRTIDE ACETATE,2020,CHEMBL5287,Q14973
CHEMBL5315080,BULEVIRTIDE ACETATE,2020,CHEMBL5287,Q2TU29
CHEMBL4594393,CALCIUM OXYBATE,2020,CHEMBL2111463,B0UXY7
CHEMBL4594393,CALCIUM OXYBATE,2020,CHEMBL2111463,O95375
CHEMBL4594393,CALCIUM OXYBATE,2020,CHEMBL2111463,O95468
CHEMBL4594393,CALCIUM OXYBATE,2020,CHEMBL2111463,O95975
CHEMBL4594393,CALCIUM OXYBATE,2020,CHEMBL2111463,O96022
CHEMBL4594393,CALCIUM OXYBATE,2020,CHEMBL2111463,Q5STL4
CHEMBL4594393,CALCIUM OXYBATE,2020,CHEMBL2111463,Q5SUJ8
CHEMBL4594393,CALCIUM OXYBATE,2020,CHEMBL2111463,Q5SUL3
CHEMBL4594393,CALCIUM OXYBATE,2020,CHEMBL2111463,Q71SG6
CHEMBL4594393,CALCIUM OXYBATE,2020,CHEMBL2111463,Q86W60
CHEMBL4594393,CALCIUM OXYBATE,2020,CHEMBL2111463,Q9UBS5
CHEMBL4594393,CALCIUM OXYBATE,2020,CHEMBL2111463,Q9UQQ0
CHEMBL4594393,CALCIUM OXYBATE,2020,CHEMBL2111463,O75899
CHEMBL4594393,CALCIUM OXYBATE,2020,CHEMBL2111463,O75974
CHEMBL4594393,CALCIUM OXYBATE,2020,CHEMBL2111463,O75975
CHEMBL4594393,CALCIUM OXYBATE,2020,CHEMBL2111463,Q5VXZ2
CHEMBL4594393,CALCIUM OXYBATE,2020,CHEMBL2111463,Q8WX04
CHEMBL4594393,CALCIUM OXYBATE,2020,CHEMBL2111463,Q9P1R2
CHEMBL4594393,CALCIUM OXYBATE,2020,CHEMBL2111463,Q9UNR1
CHEMBL4594393,CALCIUM OXYBATE,2020,CHEMBL2111463,Q9UNS9
CHEMBL3188267,CAPMATINIB,2020,CHEMBL3717,A1L467
CHEMBL3188267,CAPMATINIB,2020,CHEMBL3717,B5A932
CHEMBL3188267,CAPMATINIB,2020,CHEMBL3717,E7EQ94
CHEMBL3188267,CAPMATINIB,2020,CHEMBL3717,O60366
CHEMBL3188267,CAPMATINIB,2020,CHEMBL3717,Q12875
CHEMBL3188267,CAPMATINIB,2020,CHEMBL3717,Q9UDX7
CHEMBL3188267,CAPMATINIB,2020,CHEMBL3717,Q9UPL8
CHEMBL3188267,CAPMATINIB,2020,CHEMBL3717,P08581
CHEMBL3989937,CAPMATINIB HYDROCHLORIDE,2020,CHEMBL3717,A1L467
CHEMBL3989937,CAPMATINIB HYDROCHLORIDE,2020,CHEMBL3717,B5A932
CHEMBL3989937,CAPMATINIB HYDROCHLORIDE,2020,CHEMBL3717,E7EQ94
CHEMBL3989937,CAPMATINIB HYDROCHLORIDE,2020,CHEMBL3717,O60366
CHEMBL3989937,CAPMATINIB HYDROCHLORIDE,2020,CHEMBL3717,Q12875
CHEMBL3989937,CAPMATINIB HYDROCHLORIDE,2020,CHEMBL3717,Q9UDX7
CHEMBL3989937,CAPMATINIB HYDROCHLORIDE,2020,CHEMBL3717,Q9UPL8
CHEMBL3989937,CAPMATINIB HYDROCHLORIDE,2020,CHEMBL3717,P08581
CHEMBL3237547,CEDAZURIDINE,2020,CHEMBL4502,P32320
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,D3DQK6
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,Q8N629
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,P14867
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,A8K115
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,A8K1A0
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,D1LYT0
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,D1LYT1
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,Q16323
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,Q4FZB2
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,P47870
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,F5HB82
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,Q6GRL6
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,Q6PCC3
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,Q9UDB3
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,Q9UN15
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,P18507
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,B7Z2W1
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,B7Z825
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,F5H3D2
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,H7BYV8
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,Q14352
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,Q96FM5
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,P28472
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,Q8IYR7
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,P48169
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,G3V594
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,Q9HD46
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,Q9NYT2
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,Q99928
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,A6NFN1
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,Q32MB4
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,Q9NZK8
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,Q9UN88
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,Q8TAF9
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,P34903
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,A8KA36
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,D3DQL2
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,Q32MJ1
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,O00591
CHEMBL3989949,CENOBAMATE,2020,CHEMBL2093872,Q8N4N9
